idRequerimento,totalRegistros,numeroProtocolo,numeroProcesso,numeroRegistro,nomeValorMobiliario,tipoDeOferta,statusDaOferta,nomeEmissor,cnpjEmissor,nomeCoordenadorLider,cnpjCoordenadorLider,valorTotalEmReais,data,nomeTipoRequerimento,vasoComunicante,possuiBook,registroAutomatico
21897,4246,2566/2025,SRE/2565/2025,CVM/SRE/AUT/DEB/PRI/2025/620,Debêntures,PRIMARIA,Oferta Encerrada,DIMED SA DISTRIBUIDORA DE MEDICAMENTOS,92.665.611/0001-77,BANCO BRADESCO BBI S.A.,06.271.464/0001-19,"160.000.000,0000",28/08/2025,OPD Aut Profissional - com bookbuilding,False,True,True
21991,4246,2618/2025,SRE/2616/2025,CVM/SRE/AUT/DEB/PRI/2025/619,Debêntures,PRIMARIA,Oferta Encerrada,ELEA DIGITAL INFRAESTRUTURA E REDES DE TELECOMUNICAÇÕES S.A.,35.980.592/0001-30,BANCO BRADESCO BBI S.A.,06.271.464/0001-19,"790.000.000,0000",28/08/2025,OPD Aut Profissional - com bookbuilding,False,True,True
21854,4246,2538/2025,SRE/2537/2025,CVM/SRE/AUT/DEB/PRI/2025/618,Debêntures,PRIMARIA,Oferta Encerrada,CONSTRUTORA METROCASA S.A.,27.743.642/0001-37,CAIXA ECONOMICA FEDERAL,00.360.305/0001-04,"125.000.000,0000",28/08/2025,OPD Aut Profissional - com bookbuilding,False,True,True
21765,4246,2458/2025,SRE/2457/2025,CVM/SRE/AUT/DEB/PRI/2025/617,Debêntures,PRIMARIA,Oferta Encerrada,AZZAS 2154 S.A.,16.590.234/0001-76,XP INVESTIMENTOS CCTVM S.A.,02.332.886/0001-04,"600.000.000,0000",28/08/2025,OPD Aut Profissional - com bookbuilding,False,True,True
21900,4246,2549/2025,SRE/2548/2025,CVM/SRE/AUT/DEB/PRI/2025/616,Debêntures,PRIMARIA,Oferta Encerrada,FLORESTAL VALE DO CORISCO S.A.,04.788.536/0001-74,ITAU BBA ASSESSORIA FINANCEIRA S.A,04.845.753/0001-59,"277.000.000,0000",27/08/2025,OPD Aut Profissional - com bookbuilding - Emissor Não Registrado,False,True,True
21898,4246,2548/2025,SRE/2547/2025,CVM/SRE/AUT/DEB/PRI/2025/615,Debêntures,PRIMARIA,Oferta Encerrada,ERVA-MATE REFLORESTADORA S.A.,07.609.453/0001-69,ITAU BBA ASSESSORIA FINANCEIRA S.A,04.845.753/0001-59,"323.000.000,0000",27/08/2025,OPD Aut Profissional - com bookbuilding - Emissor Não Registrado,False,True,True
21594,4246,2310/2025,SRE/2309/2025,CVM/SRE/AUT/DEB/PRI/2025/613;CVM/SRE/AUT/DEB/PRI/2025/614,Debêntures,PRIMARIA,Oferta Encerrada,CIA ENERGÉTICA DE PERNAMBUCO - CELPE,10.835.932/0001-08,"UBS BB Corretora de Câmbio, Títulos e Valores Mobiliários S.A.",02.819.125/0001-73,"600.000.000,0000",27/08/2025,OPD Aut Público em Geral ou Qualificado - com bookbuilding,False,True,True
22013,4246,2637/2025,SRE/2635/2025,CVM/SRE/AUT/DEB/PRI/2025/612,Debêntures,PRIMARIA,Registro Concedido,RESERVA PAULISTA ADMINISTRADORA DE PARQUES S.A.,42.768.967/0001-68,GLPG DTVM,28.650.236/0001-92,"127.443.000,0000",27/08/2025,OPD Aut Profissional - sem bookbuilding - Emissor Não Registrado,False,False,True
21725,4246,2414/2025,SRE/2412/2025,CVM/SRE/AUT/DEB/PRI/2025/611,Debêntures,PRIMARIA,Oferta Encerrada,AEGEA SANEAMENTO E PARTICIPAÇÕES S.A.,08.827.501/0001-58,BTG PACTUAL INVESTMENT BANKING LTDA.,46.482.072/0001-13,"2.273.029.000,0000",27/08/2025,OPD Aut Profissional - com bookbuilding,False,True,True
21718,4246,2410/2025,SRE/2408/2025,CVM/SRE/AUT/DEB/PRI/2025/609,Debêntures,PRIMARIA,Oferta Encerrada,NOVA TRANSPORTADORA DO SUDESTE S.A. - NTS,04.992.714/0001-84,"UBS BB Corretora de Câmbio, Títulos e Valores Mobiliários S.A.",02.819.125/0001-73,"750.000.000,0000",26/08/2025,OPD Aut Profissional - com bookbuilding,False,True,True
21974,4246,2599/2025,SRE/2597/2025,CVM/SRE/AUT/DEB/PRI/2025/608,Debêntures,PRIMARIA,Oferta Encerrada,VERT COMPANHIA SECURITIZADORA,25.005.683/0001-09,ATIVA INVESTIMENTOS S.A. C.T.C.V.,33.775.974/0001-04,"200.000.000,0000",25/08/2025,OPD Aut Profissional - sem bookbuilding,False,False,True
21739,4246,2422/2025,SRE/2421/2025,CVM/SRE/AUT/DEB/PRI/2025/605;CVM/SRE/AUT/DEB/PRI/2025/606;CVM/SRE/AUT/DEB/PRI/2025/607,Debêntures,PRIMARIA,Oferta Encerrada,REDE D'OR SÃO LUIZ S.A.,06.047.087/0001-39,BTG PACTUAL INVESTMENT BANKING LTDA.,46.482.072/0001-13,"2.245.439.000,0000",22/08/2025,OPD Aut Profissional - com bookbuilding,True,True,True
21562,4246,2272/2025,SRE/2271/2025,CVM/SRE/AUT/DEB/PRI/2025/604,Debêntures,PRIMARIA,Oferta Encerrada,Agro Indústrias do Vale do São Francisco S.A. - Agrovale,13.642.699/0001-35,BANCO BOCOM BBM S.A.,15.114.366/0001-69,"120.000.000,0000",21/08/2025,OPD Aut Profissional - com bookbuilding - Emissor Não Registrado,False,True,True
21602,4246,2294/2025,SRE/2293/2025,CVM/SRE/AUT/DEB/PRI/2025/603,Debêntures,PRIMARIA,Oferta Encerrada,"MILLS LOCAÇÃO, SERVIÇOS E LOGÍSTICA S.A.",27.093.558/0001-15,BTG PACTUAL INVESTMENT BANKING LTDA.,46.482.072/0001-13,"500.000.000,0000",20/08/2025,OPD Aut Profissional - com bookbuilding,True,True,True
21597,4246,2309/2025,SRE/2308/2025,CVM/SRE/AUT/DEB/PRI/2025/601;CVM/SRE/AUT/DEB/PRI/2025/602,Debêntures,PRIMARIA,Oferta Encerrada,ELEKTRO REDES S.A.,02.328.280/0001-97,"UBS BB Corretora de Câmbio, Títulos e Valores Mobiliários S.A.",02.819.125/0001-73,"600.000.000,0000",20/08/2025,OPD Aut Público em Geral ou Qualificado - com bookbuilding,False,True,True
21487,4246,2559/2025,SRE/2558/2025,CVM/SRE/AUT/DEB/PRI/2025/600,Debêntures,PRIMARIA,Registro Concedido,AGE ADMINISTRACAO E PARTICIPACOES SA,35.674.418/0001-69,TERRA INVESTIMENTOS DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,03.751.794/0001-13,"100.000.000,0000",20/08/2025,OPD Aut Profissional - sem bookbuilding - Emissor Não Registrado,False,False,True
21902,4246,2551/2025,SRE/2550/2025,CVM/SRE/AUT/DEB/PRI/2025/599,Debêntures,PRIMARIA,Oferta Encerrada,CVLB BRASIL S.A.,16.233.389/0001-55,BANCO VOTORANTIM S.A.,59.588.111/0001-03,"20.000.000,0000",19/08/2025,OPD Aut Profissional - sem bookbuilding,False,False,True
21782,4246,2472/2025,SRE/2471/2025,CVM/SRE/AUT/DEB/PRI/2025/597;CVM/SRE/AUT/DEB/PRI/2025/598,Debêntures,PRIMARIA,Oferta Encerrada,ALPER CONSULTORIA E CORRETORA DE SEGUROS S.A.,11.721.921/0001-60,"UBS BB Corretora de Câmbio, Títulos e Valores Mobiliários S.A.",02.819.125/0001-73,"375.000.000,0000",19/08/2025,OPD Aut Profissional - com bookbuilding - Emissor Não Registrado,False,True,True
21768,4246,2445/2025,SRE/2444/2025,CVM/SRE/AUT/DEB/PRI/2025/596,Debêntures,PRIMARIA,Oferta Encerrada,HYPERA S/A,02.932.074/0001-91,ITAU BBA ASSESSORIA FINANCEIRA S.A,04.845.753/0001-59,"1.000.000.000,0000",18/08/2025,OPD Aut Profissional - com bookbuilding,False,True,True
21743,4246,2448/2025,SRE/2447/2025,CVM/SRE/AUT/DEB/PRI/2025/591;CVM/SRE/AUT/DEB/PRI/2025/592;CVM/SRE/AUT/DEB/PRI/2025/593;CVM/SRE/AUT/DEB/PRI/2025/594;CVM/SRE/AUT/DEB/PRI/2025/595,Debêntures,PRIMARIA,Oferta Encerrada,TRINITY NORDESTE PARTICIPACOES E ADMINISTRACAO DE BENS S.A.,53.930.740/0001-93,BR PARTNERS BANCO DE INVESTIMENTO S.A.,13.220.493/0001-17,"90.000.000,0000",18/08/2025,OPD Aut Profissional - com bookbuilding - Emissor Não Registrado,False,True,True
21732,4246,2433/2025,SRE/2432/2025,CVM/SRE/AUT/DEB/PRI/2025/590,Debêntures,PRIMARIA,Oferta Encerrada,TECNOLOGIA BANCÁRIA S.A.,51.427.102/0001-29,"UBS BB Corretora de Câmbio, Títulos e Valores Mobiliários S.A.",02.819.125/0001-73,"320.000.000,0000",15/08/2025,OPD Aut Profissional - com bookbuilding - Emissor Não Registrado,False,True,True
20598,4246,1399/2025,SRE/1399/2025,CVM/SRE/AUT/DEB/PRI/2025/588,Debêntures,PRIMARIA,Registro Concedido,MUNDIAL S.A - PRODUTOS DE CONSUMO,88.610.191/0001-54,RB INVESTIMENTOS DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.,89.960.090/0001-76,"200.000.000,0000",13/08/2025,OPD Aut Profissional - com bookbuilding,False,True,True
21408,4246,2137/2025,SRE/2136/2025,CVM/SRE/AUT/DEB/PRI/2025/587,Debêntures,PRIMARIA,Oferta Encerrada,CESP - COMPANHIA ENERGÉTICA DE SÃO PAULO,60.933.603/0001-78,"UBS BB Corretora de Câmbio, Títulos e Valores Mobiliários S.A.",02.819.125/0001-73,"2.100.000.000,0000",13/08/2025,OPD Aut Profissional - com bookbuilding,False,True,True
21486,4246,2206/2025,SRE/2205/2025,CVM/SRE/AUT/DEB/PRI/2025/585;CVM/SRE/AUT/DEB/PRI/2025/586,Debêntures,PRIMARIA,Oferta Encerrada,ORIGEM ENERGIA S.A.,32.021.201/0001-61,BTG PACTUAL INVESTMENT BANKING LTDA.,46.482.072/0001-13,"1.400.000.000,0000",13/08/2025,OPD Aut Público em Geral ou Qualificado - com bookbuilding,True,True,True
21497,4246,2216/2025,SRE/2215/2025,CVM/SRE/AUT/DEB/PRI/2025/584,Debêntures,PRIMARIA,Oferta Encerrada,USINA SANTA FÉ S.A.,45.281.813/0001-35,BANCO BOCOM BBM S.A.,15.114.366/0001-69,"250.000.000,0000",13/08/2025,OPD Aut Profissional - com bookbuilding - Emissor Não Registrado,False,True,True
21525,4246,2232/2025,SRE/2231/2025,CVM/SRE/AUT/DEB/SEC/2025/002;CVM/SRE/AUT/DEB/SEC/2025/003,Debêntures,SECUNDARIA_MULTIPLA,Oferta Encerrada,RIALMA TRANSMISSORA DE ENERGIA V S.A.,51.715.706/0001-70,BTG PACTUAL INVESTMENT BANKING LTDA.,46.482.072/0001-13,"7.145.578,1400",12/08/2025,OPD Aut Qualificado - com bookbuilding  - Emissor Não Registrado,False,True,True
21664,4246,2359/2025,SRE/2357/2025,CVM/SRE/AUT/DEB/PRI/2025/582,Debêntures,PRIMARIA,Oferta Encerrada,NOVA TRANSPORTADORA DO SUDESTE S.A. - NTS,04.992.714/0001-84,XP INVESTIMENTOS CCTVM S.A.,02.332.886/0001-04,"260.000.000,0000",12/08/2025,OPD Aut Público em Geral ou Qualificado - com bookbuilding,False,True,True
21522,4246,2231/2025,SRE/2230/2025,CVM/SRE/AUT/DEB/PRI/2025/579;CVM/SRE/AUT/DEB/PRI/2025/580;CVM/SRE/AUT/DEB/PRI/2025/581,Debêntures,PRIMARIA,Oferta Encerrada,VERO S.A.,31.748.174/0001-60,BTG PACTUAL INVESTMENT BANKING LTDA.,46.482.072/0001-13,"300.000.000,0000",11/08/2025,OPD Aut Profissional - com bookbuilding,True,True,True
21747,4246,2425/2025,SRE/2424/2025,CVM/SRE/AUT/DEB/PRI/2025/577;CVM/SRE/AUT/DEB/PRI/2025/578,Debêntures,PRIMARIA,Registro Concedido,"VAMOS LOCAÇÃO DE CAMINHÕES, MÁQUINAS E EQUIPAMENTOS S.A.",23.373.000/0001-32,BANCO SANTANDER (BRASIL) S.A.,90.400.888/0001-42,"2.050.000.000,0000",11/08/2025,OPD Aut Profissional - com bookbuilding,True,True,True
21397,4246,2135/2025,SRE/2134/2025,CVM/SRE/AUT/DEB/PRI/2025/576,Debêntures,PRIMARIA,Oferta Encerrada,AUREN PARTICIPAÇÕES S.A.,37.663.076/0001-07,BANCO VOTORANTIM S.A.,59.588.111/0001-03,"1.150.000.000,0000",11/08/2025,OPD Aut Profissional - com bookbuilding,False,True,True
21625,4246,2351/2025,SRE/2350/2025,CVM/SRE/AUT/DEB/PRI/2025/575,Debêntures,PRIMARIA,Oferta Encerrada,VIRGO COMPANHIA DE SECURITIZAÇÃO,08.769.451/0001-08,BANCO BRADESCO BBI S.A.,06.271.464/0001-19,"350.000.000,0000",07/08/2025,OPD Aut Profissional - com bookbuilding,False,True,True
21462,4246,2182/2025,SRE/2181/2025,CVM/SRE/AUT/DEB/PRI/2025/573;CVM/SRE/AUT/DEB/PRI/2025/574,Debêntures,PRIMARIA,Oferta Encerrada,COMPANHIA DE ÁGUA E ESGOTO DO CEARÁ  - CAGECE,07.040.108/0001-57,ITAU UNIBANCO S.A.,60.701.190/0001-04,"400.000.000,0000",06/08/2025,OPD Aut Profissional - com bookbuilding,True,True,True
21630,4246,2324/2025,SRE/2323/2025,CVM/SRE/AUT/DEB/PRI/2025/572,Debêntures,PRIMARIA,Oferta Encerrada,ANDALI S.A,02.227.264/0001-08,ITAU BBA ASSESSORIA FINANCEIRA S.A,04.845.753/0001-59,"120.000.000,0000",06/08/2025,OPD Aut Profissional - com bookbuilding - Emissor Não Registrado,False,True,True
21399,4246,2164/2025,SRE/2163/2025,CVM/SRE/AUT/DEB/PRI/2025/571,Debêntures,PRIMARIA,Oferta Encerrada,Celesc Distribuição S.A.,08.336.783/0001-90,BANCO VOTORANTIM S.A.,59.588.111/0001-03,"510.000.000,0000",06/08/2025,OPD Aut Profissional - com bookbuilding - Emissor Não Registrado,False,True,True
21608,4246,2404/2025,SRE/2402/2025,CVM/SRE/AUT/DEB/PRI/2025/570,Debêntures,PRIMARIA,Oferta Encerrada,SOL DO LESTE INFRAESTRUTURA SPE S.A.,54.218.779/0001-45,TERRA INVESTIMENTOS DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,03.751.794/0001-13,"138.300.000,0000",06/08/2025,OPD Aut Profissional - sem bookbuilding - Emissor Não Registrado,False,False,True
21421,4246,2146/2025,SRE/2145/2025,CVM/SRE/AUT/DEB/PRI/2025/567;CVM/SRE/AUT/DEB/PRI/2025/568;CVM/SRE/AUT/DEB/PRI/2025/569,Debêntures,PRIMARIA,Oferta Encerrada,CONCESSIONARIA DAS RODOVIAS DO LESTE MS S/A,48.851.242/0001-15,BANCO NACIONAL DE DESENVOLVIMENTO ECONÔMICO E SOCIAL - BNDES,33.657.248/0001-89,"1.000.000.000,0000",06/08/2025,OPD Aut Profissional - com bookbuilding,False,True,True
21490,4246,2220/2025,SRE/2219/2025,CVM/SRE/AUT/DEB/PRI/2025/566,Debêntures,PRIMARIA,Oferta Encerrada,CIA SANEAMENTO BÁSICO ESTADO SÃO PAULO,43.776.517/0001-80,BANCO SANTANDER (BRASIL) S.A.,90.400.888/0001-42,"1.000.000.000,0000",05/08/2025,OPD Aut Profissional - com bookbuilding - EGEM ou EFRF,False,True,True
21412,4246,2138/2025,SRE/2137/2025,CVM/SRE/AUT/DEB/PRI/2025/565,Debêntures,PRIMARIA,Oferta Encerrada,ECORODOVIAS CONCESSÕES E SERVIÇOS S/A,08.873.873/0001-10,BTG PACTUAL INVESTMENT BANKING LTDA.,46.482.072/0001-13,"2.000.000.000,0000",05/08/2025,OPD Aut Profissional - com bookbuilding,False,True,True
21571,4246,2278/2025,SRE/2277/2025,CVM/SRE/AUT/DEB/PRI/2025/563;CVM/SRE/AUT/DEB/PRI/2025/564,Debêntures,PRIMARIA,Oferta Encerrada,LOGISTICA AMBIENTAL DE SAO PAULO S.A. - LOGA,07.032.886/0001-02,BANCO NACIONAL DE DESENVOLVIMENTO ECONÔMICO E SOCIAL - BNDES,33.657.248/0001-89,"150.000.000,0000",04/08/2025,OPD Aut Profissional - com bookbuilding - Emissor Não Registrado,False,True,True
21663,4246,2377/2025,SRE/2375/2025,CVM/SRE/AUT/DEB/PRI/2025/560;CVM/SRE/AUT/DEB/PRI/2025/561;CVM/SRE/AUT/DEB/PRI/2025/562,Debêntures,PRIMARIA,Registro Concedido,CONCESSIONARIA DE ILUMINACAO PUBLICA CONECTA CAMPINAS SA,46.976.719/0001-63,ATIVA INVESTIMENTOS S.A. C.T.C.V.,33.775.974/0001-04,"123.336.000,0000",04/08/2025,OPD Aut Profissional - sem bookbuilding,False,False,True
21556,4246,2275/2025,SRE/2274/2025,CVM/SRE/AUT/DEB/PRI/2025/559,Debêntures,PRIMARIA,Oferta Encerrada,CIA SANEAMENTO BÁSICO ESTADO SÃO PAULO,43.776.517/0001-80,ITAU BBA ASSESSORIA FINANCEIRA S.A,04.845.753/0001-59,"2.815.700.000,0000",01/08/2025,OPD Aut Profissional - com bookbuilding - EGEM ou EFRF,False,True,True
21684,4246,2373/2025,SRE/2371/2025,CVM/SRE/AUT/DEB/PRI/2025/558,Debêntures,PRIMARIA,Oferta Encerrada,BRK AMBIENTAL - CACADOR S.A.,31.444.659/0001-60,BANCO BRADESCO BBI S.A.,06.271.464/0001-19,"42.000.000,0000",01/08/2025,OPD Aut Profissional - sem bookbuilding - Emissor Não Registrado,False,False,True
21474,4246,2201/2025,SRE/2200/2025,CVM/SRE/AUT/DEB/PRI/2025/557,Debêntures,PRIMARIA,Oferta Encerrada,LOCALIZA RENT A CAR SA,16.670.085/0001-55,"UBS BB Corretora de Câmbio, Títulos e Valores Mobiliários S.A.",02.819.125/0001-73,"1.800.000.000,0000",01/08/2025,OPD Aut Profissional - com bookbuilding - EGEM ou EFRF,False,True,True
21628,4246,2323/2025,SRE/2322/2025,CVM/SRE/AUT/DEB/PRI/2025/556,Debêntures,PRIMARIA,Oferta Encerrada,DOMUS VII PARTICIPACOES S.A.,59.931.221/0001-26,BANCO BRADESCO BBI S.A.,06.271.464/0001-19,"1.670.000.000,0000",30/07/2025,OPD Aut Profissional - sem bookbuilding - Emissor Não Registrado,False,False,True
21320,4246,2057/2025,SRE/2056/2025,CVM/SRE/AUT/DEB/PRI/2025/555,Debêntures,PRIMARIA,Oferta Encerrada,ECOURBIS AMBIENTAL S.A.,07.037.123/0001-46,BTG PACTUAL INVESTMENT BANKING LTDA.,46.482.072/0001-13,"400.000.000,0000",30/07/2025,OPD Aut Profissional - com bookbuilding - Emissor Não Registrado,False,True,True
21578,4246,2280/2025,SRE/2279/2025,CVM/SRE/AUT/DEB/PRI/2025/553;CVM/SRE/AUT/DEB/PRI/2025/554,Debêntures,PRIMARIA,Oferta Encerrada,LMA LOCACOES DE EQUIPAMENTOS S.A.,22.261.840/0001-40,ITAU BBA ASSESSORIA FINANCEIRA S.A,04.845.753/0001-59,"50.000.000,0000",30/07/2025,OPD Aut Profissional - com bookbuilding - Emissor Não Registrado,False,True,True
21338,4246,2071/2025,SRE/2070/2025,CVM/SRE/AUT/DEB/PRI/2025/552,Debêntures,PRIMARIA,Oferta Encerrada,"VULCABRAS - CE, CALCADOS E ARTIGOS ESPORTIVOS S/A",00.954.394/0001-17,BANCO SANTANDER (BRASIL) S.A.,90.400.888/0001-42,"500.000.000,0000",30/07/2025,OPD Aut Profissional - com bookbuilding - Emissor Não Registrado,False,True,True
21521,4246,2229/2025,SRE/2228/2025,CVM/SRE/AUT/DEB/PRI/2025/551,Debêntures,PRIMARIA,Oferta Encerrada,TRANSMISSORA MATOGROSSENSE DE ENERGIA S.A.,10.994.254/0001-26,ITAU BBA ASSESSORIA FINANCEIRA S.A,04.845.753/0001-59,"280.000.000,0000",29/07/2025,OPD Aut Profissional - com bookbuilding - Emissor Não Registrado,False,True,True
21523,4246,2230/2025,SRE/2229/2025,CVM/SRE/AUT/DEB/PRI/2025/550,Debêntures,PRIMARIA,Oferta Encerrada,(1)	ETAP - EMPRESA TRANSMISSORA AGRESTE POTIGUAR S.A.,25.224.629/0001-46,ITAU BBA ASSESSORIA FINANCEIRA S.A,04.845.753/0001-59,"100.000.000,0000",29/07/2025,OPD Aut Profissional - com bookbuilding - Emissor Não Registrado,False,True,True
21305,4246,2037/2025,SRE/2036/2025,CVM/SRE/AUT/DEB/PRI/2025/549,Debêntures,PRIMARIA,Oferta Encerrada,COMPANHIA AGUAS DE ITAPEMA,06.220.197/0001-50,BTG PACTUAL INVESTMENT BANKING LTDA.,46.482.072/0001-13,"460.000.000,0000",29/07/2025,OPD Aut Qualificado - com bookbuilding  - Emissor Não Registrado,False,True,True
21270,4246,2007/2025,SRE/2006/2025,CVM/SRE/AUT/DEB/PRI/2025/547;CVM/SRE/AUT/DEB/PRI/2025/548,Debêntures,PRIMARIA,Oferta Encerrada,TRANSMISSORA ALIANÇA DE ENERGIA ELÉTRICA S.A.,07.859.971/0001-30,ITAU BBA ASSESSORIA FINANCEIRA S.A,04.845.753/0001-59,"800.000.000,0000",29/07/2025,OPD Aut Profissional - com bookbuilding - EGEM ou EFRF,False,True,True
21255,4246,1995/2025,SRE/1994/2025,CVM/SRE/AUT/DEB/PRI/2025/546,Debêntures,PRIMARIA,Oferta Encerrada,OCEANPACT SERVIÇOS MARÍTIMOS S.A.,09.114.805/0001-30,BANCO BRADESCO BBI S.A.,06.271.464/0001-19,"500.000.000,0000",28/07/2025,OPD Aut Profissional - com bookbuilding,False,True,True
21332,4246,2074/2025,SRE/2073/2025,CVM/SRE/AUT/DEB/PRI/2025/544;CVM/SRE/AUT/DEB/PRI/2025/545,Debêntures,PRIMARIA,Oferta Encerrada,CONCESSIONÁRIA DO SISTEMA ANHANGUERA-BANDEIRANTES S.A.,02.451.848/0001-62,BANCO SAFRA S/A,58.160.789/0001-28,"2.500.000.000,0000",25/07/2025,OPD Aut Profissional - com bookbuilding,False,True,True
20389,4246,1206/2025,SRE/1206/2025,CVM/SRE/AUT/DEB/PRI/2025/543,Debêntures,PRIMARIA,Oferta Encerrada,ENTREVIAS CONCESSIONARIA DE RODOVIAS S.A.,26.664.057/0001-89,ITAU BBA ASSESSORIA FINANCEIRA S.A,04.845.753/0001-59,"1.640.000.000,0000",25/07/2025,OPD Aut Profissional - com bookbuilding,False,True,True
21463,4246,2184/2025,SRE/2183/2025,CVM/SRE/AUT/DEB/PRI/2025/542,Debêntures,PRIMARIA,Oferta Encerrada,OLFAR S/A - ALIMENTO E ENERGIA,91.830.836/0001-79,ITAU BBA ASSESSORIA FINANCEIRA S.A,04.845.753/0001-59,"120.000.000,0000",25/07/2025,OPD Aut Profissional - com bookbuilding - Emissor Não Registrado,False,True,True
21276,4246,2016/2025,SRE/2015/2025,CVM/SRE/AUT/DEB/PRI/2025/540;CVM/SRE/AUT/DEB/PRI/2025/541,Debêntures,PRIMARIA,Oferta Encerrada,RANDON S.A. IMPLEMENTOS E PARTICIPAÇÕES,89.086.144/0011-98,ITAU BBA ASSESSORIA FINANCEIRA S.A,04.845.753/0001-59,"1.100.000.000,0000",24/07/2025,OPD Aut Profissional - com bookbuilding,True,True,True
21435,4246,2156/2025,SRE/2155/2025,CVM/SRE/AUT/DEB/PRI/2025/539,Debêntures,PRIMARIA,Oferta Encerrada,TRAVESSIA SECURITIZADORA DE CRÉDITOS FINANCEIROS S.A.,38.042.694/0001-00,ABC BRASIL DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,33.817.677/0001-76,"147.931.000,0000",24/07/2025,OPD Aut Profissional - com bookbuilding,False,True,True
21422,4246,2145/2025,SRE/2144/2025,CVM/SRE/AUT/DEB/PRI/2025/538,Debêntures,PRIMARIA,Oferta Encerrada,LOCALIZA RENT A CAR SA,16.670.085/0001-55,ITAU BBA ASSESSORIA FINANCEIRA S.A,04.845.753/0001-59,"800.000.000,0000",24/07/2025,OPD Aut Profissional - com bookbuilding,False,True,True
21306,4246,2039/2025,SRE/2038/2025,CVM/SRE/AUT/DEB/PRI/2025/537,Debêntures,PRIMARIA,Oferta Encerrada,RODOVIAS DAS COLINAS S.A.,03.025.305/0001-46,BTG PACTUAL INVESTMENT BANKING LTDA.,46.482.072/0001-13,"2.000.000.000,0000",24/07/2025,OPD Aut Profissional - com bookbuilding,False,True,True
21282,4246,2020/2025,SRE/2019/2025,CVM/SRE/AUT/DEB/PRI/2025/536,Debêntures,PRIMARIA,Oferta Encerrada,FISIA COMERCIO DE PRODUTOS ESPORTIVOS S.A.,59.546.515/0001-34,ITAU BBA ASSESSORIA FINANCEIRA S.A,04.845.753/0001-59,"500.000.000,0000",24/07/2025,OPD Aut Profissional - com bookbuilding,False,True,True
21540,4246,2244/2025,SRE/2243/2025,CVM/SRE/AUT/DEB/PRI/2025/535,Debêntures,PRIMARIA,Oferta Encerrada,Companhia Brasileira de Educação e Sistemas de Ensino S.A.,06.267.630/0001-03,BANCO BRADESCO BBI S.A.,06.271.464/0001-19,"600.000.000,0000",23/07/2025,OPD Aut Profissional - sem bookbuilding - Emissor Não Registrado,False,False,True
21442,4246,2173/2025,SRE/2172/2025,CVM/SRE/AUT/DEB/PRI/2025/534,Debêntures,PRIMARIA,Oferta Encerrada,COMPANHIA BRASILEIRA DE ALUMINIO,61.409.892/0001-73,"UBS BB Corretora de Câmbio, Títulos e Valores Mobiliários S.A.",02.819.125/0001-73,"530.000.000,0000",23/07/2025,OPD Aut Profissional - com bookbuilding,False,True,True
21163,4246,1921/2025,SRE/1920/2025,CVM/SRE/AUT/DEB/PRI/2025/532;CVM/SRE/AUT/DEB/PRI/2025/533,Debêntures,PRIMARIA,Oferta Encerrada,TIM BRASIL SERVIÇOS E PARTICIPAÇÕES S.A.,02.600.854/0001-34,"UBS BB Corretora de Câmbio, Títulos e Valores Mobiliários S.A.",02.819.125/0001-73,"5.000.000.000,0000",21/07/2025,OPD Aut Profissional - com bookbuilding,True,True,True
21345,4246,2076/2025,SRE/2075/2025,CVM/SRE/AUT/DEB/PRI/2025/530;CVM/SRE/AUT/DEB/PRI/2025/531,Debêntures,PRIMARIA,Oferta Encerrada,HOSPITAL MATER DEI S.A.,16.676.520/0001-59,ITAU BBA ASSESSORIA FINANCEIRA S.A,04.845.753/0001-59,"700.000.000,0000",18/07/2025,OPD Aut Profissional - com bookbuilding,False,True,True
21382,4246,2119/2025,SRE/2118/2025,CVM/SRE/AUT/DEB/PRI/2025/529,Debêntures,PRIMARIA,Oferta Encerrada,BRAVA ENERGIA S.A.,12.091.809/0001-55,BANCO BRADESCO BBI S.A.,06.271.464/0001-19,"2.786.850.000,0000",17/07/2025,OPD Aut Profissional - com bookbuilding,False,True,True
20925,4246,1693/2025,SRE/1693/2025,CVM/SRE/AUT/DEB/PRI/2025/526;CVM/SRE/AUT/DEB/PRI/2025/527;CVM/SRE/AUT/DEB/PRI/2025/528,Debêntures,PRIMARIA,Oferta Encerrada,UNIPAR CARBOCLORO S.A.,33.958.695/0001-78,ITAU BBA ASSESSORIA FINANCEIRA S.A,04.845.753/0001-59,"900.000.000,0000",17/07/2025,OPD Aut Profissional - com bookbuilding,True,True,True
21381,4246,2109/2025,SRE/2108/2025,CVM/SRE/AUT/DEB/PRI/2025/525,Debêntures,PRIMARIA,Oferta Encerrada,RIO SUCURIU ENERGIA S/A,06.981.660/0001-87,BANCO BRADESCO BBI S.A.,06.271.464/0001-19,"150.000.000,0000",17/07/2025,OPD Aut Profissional - com bookbuilding - Emissor Não Registrado,False,True,True
